datetime_utc,spot_price,gen_ccgt,gen_coal,gen_hydro,gen_nuclear,gen_solar_pv,gen_solar_th,gen_total,gen_wind,demand_total,year,month,day,hour,weekday,is_weekend,is_holiday
2024-06-03 21:00:00+00:00,63.3,165.0,,5812.8,4950.5,58.5,694.7,25879.0,9676.2,24293.9,2024,6,3,21,0,0,False
2024-06-03 22:00:00+00:00,99.2,185.0,243.2,4997.8,4308.2,54.1,522.3,23305.7,8644.3,23657.3,2024,6,3,22,0,0,False
2024-06-03 23:00:00+00:00,92.72,,243.1,4272.9,4343.2,54.1,519.1,21653.2,7901.0,22455.4,2024,6,3,23,0,0,False
2024-06-04 00:00:00+00:00,94.88,,180.0,4438.4,4374.3,54.1,518.8,20789.8,6902.8,21668.6,2024,6,4,0,1,0,False
2024-06-04 01:00:00+00:00,84.82,,,5229.1,4407.3,54.1,518.6,20416.8,5914.9,21204.4,2024,6,4,1,1,0,False
2024-06-04 02:00:00+00:00,94.88,,,5669.3,4439.4,55.0,518.3,19936.0,4930.9,21013.4,2024,6,4,2,1,0,False
2024-06-04 03:00:00+00:00,95.4,,,6557.6,4467.4,58.9,496.0,20179.4,4051.7,21573.9,2024,6,4,3,1,0,False
2024-06-04 04:00:00+00:00,150.0,1230.0,,7264.6,4500.5,190.3,289.0,21568.0,3308.5,22908.3,2024,6,4,4,1,0,False
2024-06-04 05:00:00+00:00,175.55,1612.5,,7646.5,4532.5,2396.1,225.9,23832.5,2631.2,25147.0,2024,6,4,5,1,0,False
2024-06-04 06:00:00+00:00,113.22,,,6947.4,4561.6,8177.0,288.4,26747.6,2070.7,26945.0,2024,6,4,6,1,0,False
2024-06-04 07:00:00+00:00,81.82,,,4435.2,4570.6,14119.2,1172.1,29830.2,1714.7,28056.8,2024,6,4,7,1,0,False
2024-06-04 08:00:00+00:00,70.0,,,2965.5,4607.1,17476.5,1784.3,31126.3,1528.3,28117.0,2024,6,4,8,1,0,False
2024-06-04 09:00:00+00:00,37.3,,,2537.1,4636.4,18824.8,2101.5,32370.6,1667.3,28540.3,2024,6,4,9,1,0,False
2024-06-04 10:00:00+00:00,35.01,,,2519.1,3823.3,18885.1,2139.6,31855.1,1873.9,28910.1,2024,6,4,10,1,0,False
2024-06-04 11:00:00+00:00,35.0,,,2432.0,3599.5,19013.2,2137.0,31966.8,2169.0,29123.8,2024,6,4,11,1,0,False
2024-06-04 12:00:00+00:00,35.0,,,2440.6,2983.0,18906.0,2114.5,31562.3,2515.4,28715.1,2024,6,4,12,1,0,False
2024-06-04 13:00:00+00:00,27.5,,,2443.8,2818.5,18526.7,2088.4,31315.2,2846.3,28008.9,2024,6,4,13,1,0,False
2024-06-04 14:00:00+00:00,30.0,,,2448.9,2850.8,17728.1,2075.6,30825.3,3130.9,27715.3,2024,6,4,14,1,0,False
2024-06-04 15:00:00+00:00,35.01,,,2373.5,4250.4,16310.9,2053.1,31067.9,3477.2,28025.9,2024,6,4,15,1,0,False
2024-06-04 16:00:00+00:00,59.48,64.0,,2302.1,4840.4,14499.3,2018.9,30105.1,3720.5,28107.3,2024,6,4,16,1,0,False
2024-06-04 17:00:00+00:00,67.18,644.0,,4975.4,4867.6,9916.8,1834.9,29666.0,3468.1,28472.4,2024,6,4,17,1,0,False
2024-06-04 18:00:00+00:00,116.24,2169.0,,7051.6,4900.9,4144.7,1339.5,28374.7,3832.7,28665.3,2024,6,4,18,1,0,False
2024-06-04 19:00:00+00:00,171.15,4113.2,,7727.3,4942.2,420.9,848.6,27335.6,4223.9,27939.0,2024,6,4,19,1,0,False
2024-06-04 20:00:00+00:00,157.0,3778.5,,7362.5,4946.2,59.2,674.1,26082.8,4197.4,26536.2,2024,6,4,20,1,0,False
2024-06-04 21:00:00+00:00,145.0,1959.5,,6921.3,4943.2,59.2,662.1,23634.0,4036.3,24393.6,2024,6,4,21,1,0,False
2024-06-04 22:00:00+00:00,117.01,2435.3,243.2,6890.5,4571.5,62.3,579.6,22166.1,3999.5,23532.9,2024,6,4,22,1,0,False
2024-06-04 23:00:00+00:00,112.42,1959.3,243.1,6759.7,4602.5,62.3,579.2,21458.1,3862.8,22228.1,2024,6,4,23,1,0,False
2024-06-05 00:00:00+00:00,110.0,1952.5,180.0,6392.9,4633.5,62.3,578.8,20866.0,3676.5,21311.0,2024,6,5,0,2,0,False
2024-06-05 01:00:00+00:00,110.0,1975.7,,6272.9,4665.5,62.3,578.4,20414.0,3467.2,20917.8,2024,6,5,1,2,0,False
2024-06-05 02:00:00+00:00,104.68,1977.5,,6275.7,4696.5,63.2,577.7,20053.2,3066.0,20771.7,2024,6,5,2,2,0,False
2024-06-05 03:00:00+00:00,107.19,1978.4,,6643.5,4726.5,67.1,518.4,20235.6,2911.5,21264.4,2024,6,5,3,2,0,False
2024-06-05 04:00:00+00:00,110.0,1979.2,,7255.5,4787.5,197.6,361.6,21147.1,2889.0,23255.0,2024,6,5,4,2,0,False
2024-06-05 05:00:00+00:00,123.08,2913.5,,7147.3,4817.5,2411.8,129.7,24607.8,2539.1,25375.9,2024,6,5,5,2,0,False
2024-06-05 06:00:00+00:00,120.22,1796.4,,6812.1,4848.5,8219.7,159.6,27553.1,2151.6,26751.5,2024,6,5,6,2,0,False
2024-06-05 07:00:00+00:00,110.91,399.0,,5743.9,4861.5,13893.8,1017.8,30590.9,1483.2,27707.3,2024,6,5,7,2,0,False
2024-06-05 08:00:00+00:00,81.56,,,3044.4,4898.5,17109.7,1776.5,31201.7,1342.2,28227.0,2024,6,5,8,2,0,False
2024-06-05 09:00:00+00:00,55.0,,,2487.7,4933.5,18545.6,1960.7,32309.8,1505.1,29009.8,2024,6,5,9,2,0,False
2024-06-05 10:00:00+00:00,50.21,,,2316.5,4964.5,19069.5,2001.6,33071.9,1992.8,29525.9,2024,6,5,10,2,0,False
2024-06-05 11:00:00+00:00,47.25,,,2231.2,4960.5,19270.3,2014.4,33844.9,2682.8,29915.3,2024,6,5,11,2,0,False
2024-06-05 12:00:00+00:00,35.01,,,2484.6,4891.5,18693.1,2009.2,34099.5,3375.3,29463.5,2024,6,5,12,2,0,False
2024-06-05 13:00:00+00:00,35.01,,,2476.6,4746.9,18302.4,2002.8,34094.3,3919.2,28785.3,2024,6,5,13,2,0,False
2024-06-05 14:00:00+00:00,35.01,,,2488.3,4896.8,17504.5,1998.6,33698.2,4154.8,28439.2,2024,6,5,14,2,0,False
2024-06-05 15:00:00+00:00,54.88,,,2295.4,4949.5,16392.2,1947.2,32670.9,4254.9,28435.2,2024,6,5,15,2,0,False
2024-06-05 16:00:00+00:00,79.0,,,2818.5,4954.5,14061.5,1853.3,31258.1,4533.5,28112.1,2024,6,5,16,2,0,False
2024-06-05 17:00:00+00:00,108.41,,,5675.5,4958.5,9643.6,1694.1,30148.4,4878.6,28308.3,2024,6,5,17,2,0,False
2024-06-05 18:00:00+00:00,124.12,1291.9,,6972.7,4959.5,4057.5,1233.8,29591.6,5902.2,28430.5,2024,6,5,18,2,0,False
2024-06-05 19:00:00+00:00,170.01,1396.3,,7890.2,4958.5,422.4,791.2,27367.9,6716.5,28043.6,2024,6,5,19,2,0,False
2024-06-05 20:00:00+00:00,124.07,1294.6,,7316.2,4959.5,62.5,623.3,26459.1,7013.4,26710.9,2024,6,5,20,2,0,False
2024-06-05 21:00:00+00:00,113.2,,,6460.3,4960.5,67.3,594.1,24006.1,6859.8,24482.2,2024,6,5,21,2,0,False
2024-06-05 22:00:00+00:00,103.72,1190.0,243.2,6527.7,4961.7,62.3,493.9,24754.5,6850.6,23715.0,2024,6,5,22,2,0,False
2024-06-05 23:00:00+00:00,107.63,340.0,243.1,6266.2,4965.7,62.3,493.3,23911.1,7032.8,22382.6,2024,6,5,23,2,0,False
2024-06-06 00:00:00+00:00,110.3,330.0,180.0,5695.0,4967.7,62.3,492.7,22686.9,7251.2,21453.1,2024,6,6,0,3,0,False
2024-06-06 01:00:00+00:00,109.53,350.0,,5422.5,4972.7,62.3,479.9,22147.0,7149.0,20997.7,2024,6,6,1,3,0,False
2024-06-06 02:00:00+00:00,110.0,350.0,,5452.8,4971.7,63.2,425.3,21955.9,6959.8,20811.1,2024,6,6,2,3,0,False
2024-06-06 03:00:00+00:00,110.3,350.0,,5517.9,4974.7,67.1,327.5,21885.4,6895.1,21283.5,2024,6,6,3,3,0,False
2024-06-06 04:00:00+00:00,112.88,350.0,,6274.3,4977.7,188.3,214.2,22757.8,6981.3,23018.8,2024,6,6,4,3,0,False
2024-06-06 05:00:00+00:00,114.47,350.0,,7067.4,4978.7,2024.5,54.2,25442.9,6465.0,25607.1,2024,6,6,5,3,0,False
2024-06-06 06:00:00+00:00,101.44,350.0,,6757.8,4974.7,6579.6,140.9,27853.2,5752.4,26880.7,2024,6,6,6,3,0,False
2024-06-06 07:00:00+00:00,84.16,90.0,,5853.5,4954.7,11475.5,690.0,31086.2,4965.1,28336.5,2024,6,6,7,3,0,False
2024-06-06 08:00:00+00:00,81.15,,,2770.4,4959.7,14772.3,1035.2,31137.7,4766.6,28633.9,2024,6,6,8,3,0,False
2024-06-06 09:00:00+00:00,69.0,,,2240.3,4961.7,16264.2,1237.6,32481.1,4948.4,29385.3,2024,6,6,9,3,0,False
2024-06-06 10:00:00+00:00,62.0,,,2357.0,4955.7,17243.2,1357.3,34210.1,5490.9,30235.7,2024,6,6,10,3,0,False
2024-06-06 11:00:00+00:00,56.3,,,2432.5,4950.7,17428.7,1384.6,35073.5,6103.7,30799.9,2024,6,6,11,3,0,False
2024-06-06 12:00:00+00:00,56.2,,,2430.3,4945.7,17224.5,1315.0,35247.2,6629.3,30589.4,2024,6,6,12,3,0,False
2024-06-06 13:00:00+00:00,55.9,,,2437.3,4942.7,16520.6,1268.0,34840.9,6979.8,29901.3,2024,6,6,13,3,0,False
2024-06-06 14:00:00+00:00,62.0,,,2348.7,4943.7,15254.7,1281.3,33750.1,7155.5,29542.0,2024,6,6,14,3,0,False
2024-06-06 15:00:00+00:00,80.0,,,2489.8,4944.7,13165.5,1231.1,32077.2,7366.0,29288.3,2024,6,6,15,3,0,False
2024-06-06 16:00:00+00:00,90.0,,,3652.7,4945.7,10830.1,1313.7,31540.2,7737.9,28754.2,2024,6,6,16,3,0,False
2024-06-06 17:00:00+00:00,100.3,,,6137.8,4948.7,7318.9,1183.1,31166.8,8417.9,28828.4,2024,6,6,17,3,0,False
2024-06-06 18:00:00+00:00,115.23,337.1,,6989.0,4951.7,3123.8,903.3,29778.6,9025.8,28740.1,2024,6,6,18,3,0,False
2024-06-06 19:00:00+00:00,122.37,1045.4,,7384.3,4952.7,323.3,720.0,28762.7,9862.5,28522.1,2024,6,6,19,3,0,False
2024-06-06 20:00:00+00:00,116.87,614.5,,7213.4,4958.7,67.3,567.2,28011.1,10109.6,27247.3,2024,6,6,20,3,0,False
2024-06-06 21:00:00+00:00,110.41,,,6423.9,4962.7,67.3,433.3,26329.3,9934.8,25037.8,2024,6,6,21,3,0,False
2024-06-06 22:00:00+00:00,98.98,1115.0,243.2,5105.9,4974.1,54.1,378.9,25399.5,10194.6,23808.6,2024,6,6,22,3,0,False
2024-06-06 23:00:00+00:00,98.0,329.0,243.1,4879.0,4975.1,62.3,263.8,23844.2,9754.7,22513.5,2024,6,6,23,3,0,False
2024-06-07 00:00:00+00:00,95.0,328.0,180.0,4689.1,4974.1,62.3,232.0,23217.4,9414.3,21609.4,2024,6,7,0,4,0,False
2024-06-07 01:00:00+00:00,97.79,,,4583.3,4977.1,62.3,232.1,22246.4,9130.9,21003.5,2024,6,7,1,4,0,False
2024-06-07 02:00:00+00:00,97.79,,,4567.5,4977.1,63.2,232.1,21825.4,8724.5,20813.2,2024,6,7,2,4,0,False
2024-06-07 03:00:00+00:00,98.0,,,5093.7,4976.1,67.1,232.1,21992.3,8270.2,21249.6,2024,6,7,3,4,0,False
2024-06-07 04:00:00+00:00,98.0,,,6402.5,4978.1,190.4,204.1,23331.5,8211.1,23075.4,2024,6,7,4,4,0,False
2024-06-07 05:00:00+00:00,99.82,,,6522.9,4978.1,1712.3,201.1,25163.7,7709.4,25473.8,2024,6,7,5,4,0,False
2024-06-07 06:00:00+00:00,103.49,,,5504.4,4979.1,5544.2,259.5,26788.4,7100.1,26531.8,2024,6,7,6,4,0,False
2024-06-07 07:00:00+00:00,97.65,,,3987.6,4977.1,9741.9,512.2,29333.8,6754.9,27786.1,2024,6,7,7,4,0,False
2024-06-07 08:00:00+00:00,78.2,,,2929.0,4978.1,12931.9,643.3,31397.7,6697.2,28626.8,2024,6,7,8,4,0,False
2024-06-07 09:00:00+00:00,52.4,,,2343.4,4975.1,14632.7,675.9,32604.6,6988.5,29299.0,2024,6,7,9,4,0,False
2024-06-07 10:00:00+00:00,50.69,,,2408.3,4977.1,15832.2,855.5,34449.2,7397.0,29874.2,2024,6,7,10,4,0,False
2024-06-07 11:00:00+00:00,45.1,,,2486.0,4973.1,16101.3,936.5,35381.0,8028.5,30326.5,2024,6,7,11,4,0,False
2024-06-07 12:00:00+00:00,39.5,,,2474.5,4973.1,16083.3,1031.2,36030.0,8631.7,29977.4,2024,6,7,12,4,0,False
2024-06-07 13:00:00+00:00,38.1,,,2475.5,4973.1,15580.3,1062.2,36163.4,9245.1,29184.0,2024,6,7,13,4,0,False
2024-06-07 14:00:00+00:00,38.1,,,2472.4,4972.1,14510.6,1059.6,35740.9,9895.1,28725.1,2024,6,7,14,4,0,False
2024-06-07 15:00:00+00:00,40.0,,,2579.4,4972.1,12964.8,1032.3,34882.4,10418.7,28572.9,2024,6,7,15,4,0,False
2024-06-07 16:00:00+00:00,56.2,,,2525.8,4972.1,10518.6,1076.5,33330.6,11217.4,28398.0,2024,6,7,16,4,0,False
2024-06-07 17:00:00+00:00,82.84,,,3124.7,4973.1,7107.2,1072.3,31523.7,11877.7,28273.7,2024,6,7,17,4,0,False
2024-06-07 18:00:00+00:00,94.2,,,6445.3,4973.1,2996.2,790.5,30918.0,12340.2,28199.0,2024,6,7,18,4,0,False
2024-06-07 19:00:00+00:00,100.0,,,6933.2,4973.1,355.2,549.6,29476.3,12255.8,27676.8,2024,6,7,19,4,0,False
2024-06-07 20:00:00+00:00,99.94,,,6900.8,4974.1,67.3,440.9,28203.7,11711.8,26504.5,2024,6,7,20,4,0,False
2024-06-07 21:00:00+00:00,99.4,,,6361.7,4974.1,67.3,393.2,26123.1,10650.0,24562.0,2024,6,7,21,4,0,False
2024-06-07 22:00:00+00:00,95.09,330.0,243.2,4990.9,4970.3,54.1,313.9,24526.6,9429.5,23350.1,2024,6,7,22,4,0,False
2024-06-07 23:00:00+00:00,90.0,,243.1,4826.3,4972.3,62.3,312.5,23180.2,8802.2,22066.3,2024,6,7,23,4,0,False
2024-06-08 00:00:00+00:00,85.86,,180.0,4873.9,4972.3,62.3,288.9,22108.1,7968.3,21136.9,2024,6,8,0,5,1,False
2024-06-08 01:00:00+00:00,85.64,,,5092.0,4974.3,62.3,288.9,21356.2,7279.6,20385.0,2024,6,8,1,5,1,False
2024-06-08 02:00:00+00:00,85.64,,,5132.7,4974.3,63.2,289.0,20778.6,6712.0,20012.2,2024,6,8,2,5,1,False
2024-06-08 03:00:00+00:00,85.88,,,5133.3,4975.3,67.1,289.0,20486.1,6263.8,19781.1,2024,6,8,3,5,1,False
2024-06-08 04:00:00+00:00,99.35,,,4859.5,4975.3,209.8,294.1,20595.4,6040.2,19983.2,2024,6,8,4,5,1,False
2024-06-08 05:00:00+00:00,101.44,,,4844.3,4976.3,1600.0,138.6,21221.7,5146.0,20507.0,2024,6,8,5,5,1,False
2024-06-08 06:00:00+00:00,100.3,,,4722.0,4976.3,4966.5,70.1,22862.8,4512.0,21609.4,2024,6,8,6,5,1,False
2024-06-08 07:00:00+00:00,94.01,,,3827.4,4976.3,8795.1,199.9,24862.4,3795.1,23067.4,2024,6,8,7,5,1,False
2024-06-08 08:00:00+00:00,70.2,,,2892.9,4975.3,11551.7,224.3,26247.7,3496.8,24186.3,2024,6,8,8,5,1,False
2024-06-08 09:00:00+00:00,51.44,,,2448.5,4973.3,13317.1,377.0,27566.5,3586.5,24854.0,2024,6,8,9,5,1,False
2024-06-08 10:00:00+00:00,42.1,,,2495.0,4973.3,14476.8,541.2,29163.6,3812.2,25241.6,2024,6,8,10,5,1,False
2024-06-08 11:00:00+00:00,41.6,,,2579.8,4970.3,15118.2,674.9,30338.6,4133.9,25430.2,2024,6,8,11,5,1,False
2024-06-08 12:00:00+00:00,35.13,,,2621.1,4968.3,15121.4,806.4,31075.5,4724.4,25090.3,2024,6,8,12,5,1,False
2024-06-08 13:00:00+00:00,35.0,,,2633.4,3577.9,14445.0,935.7,29975.2,5602.3,24027.5,2024,6,8,13,5,1,False
2024-06-08 14:00:00+00:00,30.49,,,2603.0,3007.3,13595.1,1045.5,29751.9,6720.5,23418.6,2024,6,8,14,5,1,False
2024-06-08 15:00:00+00:00,25.3,,,2579.2,3008.3,12286.0,1094.3,29637.1,7896.6,23524.7,2024,6,8,15,5,1,False
2024-06-08 16:00:00+00:00,35.01,,,2586.3,3988.1,10263.2,1137.4,29767.2,8949.1,23891.1,2024,6,8,16,5,1,False
2024-06-08 17:00:00+00:00,47.7,,,2500.5,4967.3,7168.8,929.9,28083.2,9540.8,24271.5,2024,6,8,17,5,1,False
2024-06-08 18:00:00+00:00,85.03,,,3435.7,4967.3,3147.6,790.3,26172.8,10535.9,24413.3,2024,6,8,18,5,1,False
2024-06-08 19:00:00+00:00,101.12,,,5387.6,4968.3,390.5,593.1,26531.6,10621.1,25165.0,2024,6,8,19,5,1,False
2024-06-08 20:00:00+00:00,100.76,,,5695.4,4969.3,63.1,463.8,25991.1,10523.5,24524.2,2024,6,8,20,5,1,False
2024-06-08 21:00:00+00:00,90.0,,,5069.8,4969.3,62.4,406.3,24821.5,10387.7,22769.1,2024,6,8,21,5,1,False
2024-06-08 22:00:00+00:00,35.13,290.0,243.2,4869.5,4954.1,57.5,434.2,26974.1,12782.9,21574.1,2024,6,8,22,5,1,False
2024-06-08 23:00:00+00:00,22.41,,243.1,4727.0,3013.1,57.5,381.2,24628.0,12868.2,20386.3,2024,6,8,23,5,1,False
2024-06-09 00:00:00+00:00,12.76,,180.0,3964.7,3013.1,57.5,303.5,23966.1,13107.8,19570.7,2024,6,9,0,6,1,False
2024-06-09 01:00:00+00:00,8.46,,,2985.2,3015.1,57.5,288.9,22862.2,13195.6,18959.5,2024,6,9,1,6,1,False
2024-06-09 02:00:00+00:00,8.94,,,2729.1,3014.1,58.4,288.9,22740.2,13311.6,18557.4,2024,6,9,2,6,1,False
2024-06-09 03:00:00+00:00,22.99,,,2652.8,3015.1,62.3,288.9,22824.4,13462.2,18370.4,2024,6,9,3,6,1,False
2024-06-09 04:00:00+00:00,10.0,,,2757.0,3015.1,106.3,288.9,22949.2,13449.9,18472.7,2024,6,9,4,6,1,False
2024-06-09 05:00:00+00:00,5.0,,,2689.9,3016.1,1339.0,234.2,23673.0,13027.5,18129.8,2024,6,9,5,6,1,False
2024-06-09 06:00:00+00:00,3.25,,,2438.4,3017.1,4612.7,195.6,24456.1,11175.8,18844.8,2024,6,9,6,6,1,False
2024-06-09 07:00:00+00:00,0.0,,,2318.1,2950.7,7607.3,490.5,25902.0,9667.6,19834.0,2024,6,9,7,6,1,False
2024-06-09 08:00:00+00:00,0.0,,,2341.0,2757.4,10145.8,593.9,27537.0,9029.4,20780.3,2024,6,9,8,6,1,False
2024-06-09 09:00:00+00:00,0.0,,,2253.8,2616.8,11543.6,675.4,28339.3,8668.8,21315.9,2024,6,9,9,6,1,False
2024-06-09 10:00:00+00:00,0.0,,,2232.9,2524.2,12425.5,720.4,28796.5,8366.6,21695.5,2024,6,9,10,6,1,False
2024-06-09 11:00:00+00:00,0.0,,,2216.6,2537.0,12986.2,762.2,29381.4,8347.5,22239.4,2024,6,9,11,6,1,False
2024-06-09 12:00:00+00:00,0.0,,,2134.3,2490.4,13135.7,761.7,29221.2,8191.4,22124.9,2024,6,9,12,6,1,False
2024-06-09 13:00:00+00:00,-0.01,,,2100.9,2299.4,12564.2,765.8,27863.2,7740.3,20947.4,2024,6,9,13,6,1,False
2024-06-09 14:00:00+00:00,-0.01,,,2132.3,2299.4,11737.1,768.8,26976.9,7649.4,20336.4,2024,6,9,14,6,1,False
2024-06-09 15:00:00+00:00,0.0,,,2141.6,2915.0,11759.5,762.5,29418.8,9097.1,20645.8,2024,6,9,15,6,1,False
2024-06-09 16:00:00+00:00,3.25,,,2129.6,3010.1,11088.1,737.2,30042.4,10238.0,21811.9,2024,6,9,16,6,1,False
2024-06-09 17:00:00+00:00,35.0,,,2530.5,3468.1,7218.8,641.6,29585.1,12752.5,22641.1,2024,6,9,17,6,1,False
2024-06-09 18:00:00+00:00,41.8,,,3494.6,4934.1,3099.6,548.0,28239.7,13062.2,23529.4,2024,6,9,18,6,1,False
2024-06-09 19:00:00+00:00,58.76,,,4853.8,4933.1,370.3,360.3,27216.4,12988.7,24223.5,2024,6,9,19,6,1,False
2024-06-09 20:00:00+00:00,69.64,,,4877.4,4937.1,62.8,291.9,26986.4,12954.4,23886.5,2024,6,9,20,6,1,False
2024-06-09 21:00:00+00:00,56.9,,,4453.1,4950.1,62.4,266.9,26063.1,12768.1,22171.5,2024,6,9,21,6,1,False
2024-06-09 22:00:00+00:00,69.41,140.0,243.2,2883.4,4972.1,54.1,244.1,24709.6,12824.0,21676.9,2024,6,9,22,6,1,False
2024-06-09 23:00:00+00:00,35.5,,243.1,2639.8,4972.1,54.1,269.1,23906.7,12660.4,20869.7,2024,6,9,23,6,1,False
2024-06-10 00:00:00+00:00,38.2,,180.0,2583.4,4973.1,54.1,269.1,23607.1,12467.9,20230.3,2024,6,10,0,0,0,False
2024-06-10 01:00:00+00:00,35.01,,,2507.1,4196.3,54.1,269.1,22342.5,12251.0,19902.0,2024,6,10,1,0,0,False
2024-06-10 02:00:00+00:00,35.0,,,2559.2,3993.1,55.0,269.2,21925.9,11980.4,19786.9,2024,6,10,2,0,0,False
2024-06-10 03:00:00+00:00,35.01,,,2643.1,4887.9,58.9,269.2,22642.0,11704.0,20407.5,2024,6,10,3,0,0,False
2024-06-10 04:00:00+00:00,38.5,,,3053.3,4974.1,108.4,219.2,23224.9,11503.0,22439.3,2024,6,10,4,0,0,False
2024-06-10 05:00:00+00:00,55.05,,,4621.8,4976.1,1487.4,191.7,25282.0,10614.6,24919.4,2024,6,10,5,0,0,False
2024-06-10 06:00:00+00:00,35.5,1.0,,4655.4,4975.1,4834.0,221.8,27806.6,9824.8,26748.8,2024,6,10,6,0,0,False
2024-06-10 07:00:00+00:00,38.3,,,2733.5,4974.1,8570.1,435.8,29379.4,9369.9,27726.2,2024,6,10,7,0,0,False
2024-06-10 08:00:00+00:00,35.13,,,2190.4,4975.1,11258.7,562.8,31326.5,9157.0,28026.1,2024,6,10,8,0,0,False
2024-06-10 09:00:00+00:00,35.1,,,2031.6,4973.1,12622.4,727.2,32035.4,8689.4,28306.5,2024,6,10,9,0,0,False
2024-06-10 10:00:00+00:00,35.01,,,2015.2,4927.6,13689.1,832.7,33010.9,8565.6,28633.8,2024,6,10,10,0,0,False
2024-06-10 11:00:00+00:00,35.01,,,2013.0,4627.8,14284.4,836.7,33221.4,8451.1,28765.1,2024,6,10,11,0,0,False
2024-06-10 12:00:00+00:00,35.0,,,2010.4,4207.0,14413.1,830.9,32963.3,8490.6,28433.7,2024,6,10,12,0,0,False
2024-06-10 13:00:00+00:00,34.8,,,2011.4,3231.0,14196.4,853.9,31962.6,8663.6,27450.2,2024,6,10,13,0,0,False
2024-06-10 14:00:00+00:00,34.8,,,2006.4,3359.3,13457.3,827.1,31623.0,8964.8,27120.3,2024,6,10,14,0,0,False
2024-06-10 15:00:00+00:00,35.0,,,2074.0,4095.2,12326.5,799.1,31530.0,9195.1,27352.4,2024,6,10,15,0,0,False
2024-06-10 16:00:00+00:00,35.0,,,2439.5,4338.3,10093.3,654.7,29922.6,9347.6,27343.3,2024,6,10,16,0,0,False
2024-06-10 17:00:00+00:00,40.56,,,2957.3,5514.3,7326.7,559.3,29187.6,9571.4,27885.0,2024,6,10,17,0,0,False
2024-06-10 18:00:00+00:00,71.36,,,5108.3,5520.3,3305.7,478.7,28636.8,10106.7,28041.6,2024,6,10,18,0,0,False
2024-06-10 19:00:00+00:00,86.75,,,6118.9,5519.3,451.1,256.6,27944.3,10568.8,27906.4,2024,6,10,19,0,0,False
2024-06-10 20:00:00+00:00,71.48,,,5997.2,5519.3,57.5,199.9,27376.7,10840.7,26544.7,2024,6,10,20,0,0,False
2024-06-10 21:00:00+00:00,70.06,,,5020.2,5519.3,54.2,194.1,25267.0,10691.0,24033.1,2024,6,10,21,0,0,False
2024-06-10 22:00:00+00:00,98.3,,243.2,4607.1,5341.0,54.1,194.0,23578.0,9966.7,23001.0,2024,6,10,22,0,0,False
2024-06-10 23:00:00+00:00,95.09,,243.1,4017.1,5341.0,54.1,194.0,22745.5,9761.4,21929.3,2024,6,10,23,0,0,False
2024-06-11 00:00:00+00:00,84.83,,180.0,3245.0,5544.0,54.1,194.0,21800.7,9451.9,21124.0,2024,6,11,0,1,0,False
2024-06-11 01:00:00+00:00,78.2,,,3127.2,5547.0,54.1,194.0,21239.1,9252.7,20759.2,2024,6,11,1,1,0,False
2024-06-11 02:00:00+00:00,78.2,,,3135.2,5549.0,55.0,194.0,20963.8,8965.4,20647.4,2024,6,11,2,1,0,False
2024-06-11 03:00:00+00:00,85.41,,,3240.7,5548.0,58.9,194.0,20980.2,8797.7,21058.1,2024,6,11,3,1,0,False
2024-06-11 04:00:00+00:00,71.48,,,4395.0,5551.0,112.0,194.0,22863.2,8505.8,23196.7,2024,6,11,4,1,0,False
2024-06-11 05:00:00+00:00,90.34,1.0,,5136.4,5652.5,1753.1,128.8,25056.6,7990.0,25274.3,2024,6,11,5,1,0,False
2024-06-11 06:00:00+00:00,98.13,,,4725.8,5741.0,5982.0,154.9,27301.9,7508.8,26762.5,2024,6,11,6,1,0,False
2024-06-11 07:00:00+00:00,70.0,,,3146.9,5791.8,10418.6,499.4,29996.9,7040.7,27992.6,2024,6,11,7,1,0,False
2024-06-11 08:00:00+00:00,44.8,,,2380.1,5792.8,13073.9,764.5,31381.6,6466.3,28570.6,2024,6,11,8,1,0,False
2024-06-11 09:00:00+00:00,42.3,,,2252.7,5790.8,14685.0,991.1,32706.9,6093.2,28840.1,2024,6,11,9,1,0,False
2024-06-11 10:00:00+00:00,41.2,,,2258.0,5791.8,15658.1,1274.1,33696.0,5831.7,29196.9,2024,6,11,10,1,0,False
2024-06-11 11:00:00+00:00,40.0,,,2262.5,5790.8,16157.3,1432.4,34288.7,5764.4,29521.7,2024,6,11,11,1,0,False
2024-06-11 12:00:00+00:00,35.02,,,2264.3,5721.8,15940.4,1523.0,34261.3,5958.7,29069.0,2024,6,11,12,1,0,False
2024-06-11 13:00:00+00:00,35.01,,,2265.6,4541.9,15659.2,1533.2,33187.8,6337.7,28185.1,2024,6,11,13,1,0,False
2024-06-11 14:00:00+00:00,35.01,,,2242.5,3885.0,15166.5,1550.9,32547.1,6851.5,27859.5,2024,6,11,14,1,0,False
2024-06-11 15:00:00+00:00,35.13,,,2178.4,5782.8,14326.4,1564.3,34048.1,7332.4,28202.7,2024,6,11,15,1,0,False
2024-06-11 16:00:00+00:00,43.0,,,2594.5,5780.8,12662.9,1511.2,33384.9,7917.6,28171.2,2024,6,11,16,1,0,False
2024-06-11 17:00:00+00:00,66.05,,,3017.9,5783.8,9320.4,1545.8,31582.8,8826.0,27915.4,2024,6,11,17,1,0,False
2024-06-11 18:00:00+00:00,71.12,,,4748.9,5788.8,4248.0,1325.9,29470.3,9575.6,27972.9,2024,6,11,18,1,0,False
